benchmark,experiment,theorem_name,proof_found,is_timeout,is_inference_exhausted,proof_time_in_secs,inferences_taken,possible_failed_paths,num_of_backtracks,longest_success_path,attempt_idx,proof_steps,proof_file,results_json
Hard_Lean,E1,amc12a_2020_p9,False,True,False,384.82704281806946,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,amc12a_2020_p25,False,True,False,531.9942274093628,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_algebra_338,False,True,False,272.21181654930115,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_numbertheory_483,False,False,False,39.20668077468872,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,algebra_sum1onsqrt2to1onsqrt10000lt198,False,True,False,335.0032377243042,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_numbertheory_100,False,True,False,598.8669307231903,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,algebra_cubrtrp1oncubrtreq3_rcubp1onrcubeq5778,False,True,False,661.4167082309723,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_algebra_359,False,True,False,208.47261834144592,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,amc12a_2009_p6,False,True,False,527.8968176841736,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,induction_1pxpownlt1pnx,False,True,False,394.17514085769653,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,algebra_absapbon1pabsapbleqsumabsaon1pabsa,False,True,False,353.9311866760254,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,numbertheory_aoddbdiv4asqpbsqmod8eq1,False,True,False,477.9958860874176,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,numbertheory_exk2powkeqapb2mulbpa2_aeq1,False,True,False,1704.2422106266022,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,amc12a_2021_p19,False,True,False,381.8634843826294,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,algebra_2varlineareq_fp3zeq11_3tfm1m5zeqn68_feqn10_zeq7,False,True,False,810.3291120529175,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_algebra_196,False,True,False,444.387193441391,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,amc12a_2013_p4,False,True,False,267.3108284473419,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_algebra_113,False,True,False,728.0249547958374,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_algebra_342,False,True,False,251.38703894615173,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,aime_1990_p4,False,True,False,296.22005009651184,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_numbertheory_521,False,True,False,803.2050178050995,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,imo_1984_p6,False,True,False,341.5580024719238,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_algebra_143,False,True,False,874.4813153743744,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_numbertheory_341,False,True,False,395.8859541416168,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_numbertheory_99,False,True,False,1118.4108865261078,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_algebra_156,False,False,False,87.99357581138611,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_algebra_158,False,True,False,336.31672978401184,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,amc12a_2008_p25,False,True,False,1459.8780522346497,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,amc12a_2020_p7,False,True,False,316.0781488418579,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,imo_1977_p6,False,True,False,611.4929959774017,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,amc12_2000_p20,False,True,False,538.0561208724976,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_algebra_440,False,False,False,26.559507369995117,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_algebra_362,False,True,False,232.10149335861206,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,imo_1997_p5,False,True,False,288.1697504520416,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,amc12b_2021_p18,False,True,False,219.71657824516296,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,imo_1974_p3,False,True,False,1760.6284749507904,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_algebra_176,True,False,False,57.3574104309082,-1,-1,-1,-1,0,ring,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_algebra_484,False,True,False,962.6008472442627,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_numbertheory_293,False,False,False,37.99123930931091,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_numbertheory_175,False,True,False,184.15326356887817,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_numbertheory_582,False,True,False,1431.0144503116608,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,algebra_sqineq_at2malt1,False,True,False,261.35800194740295,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,induction_12dvd4expnp1p20,False,False,False,36.81570601463318,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_numbertheory_765,False,False,False,68.48727226257324,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_algebra_107,False,True,False,422.9807538986206,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_algebra_276,False,False,False,72.86517643928528,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,imo_1962_p2,False,True,False,641.1974546909332,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,algebra_abpbcpcageq3_sumaonsqrtapbgeq3onsqrt2,False,True,False,1033.081978559494,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,amc12b_2021_p1,False,True,False,473.9946970939636,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,amc12_2000_p1,False,True,False,1192.2964179515839,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E1,mathd_algebra_304,False,True,False,204.15752506256104,-1,-1,-1,-1,0,,/tmp/pwmr6850148_0/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E1/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E3,mathd_algebra_33,False,True,False,903.1739954948425,-1,-1,-1,-1,0,,/tmp/pwmf6849079_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_results.json
Hard_Lean,E3,mathd_numbertheory_345,False,True,False,406.4290347099304,-1,-1,-1,-1,0,,/tmp/pwmf6849079_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_results.json
Hard_Lean,E3,mathd_numbertheory_299,False,False,False,87.71603465080261,-1,-1,-1,-1,0,,/tmp/pwmf6849079_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_results.json
Hard_Lean,E3,mathd_algebra_478,False,True,False,1020.959310054779,-1,-1,-1,-1,0,,/tmp/pwmf6849079_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_results.json
Hard_Lean,E3,mathd_algebra_209,False,True,False,1290.3895602226257,-1,-1,-1,-1,0,,/tmp/pwmf6849079_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_results.json
Hard_Lean,E3,amc12b_2020_p2,True,False,False,114.8097608089447,-1,-1,-1,-1,0,ring1,/tmp/pwmf6849079_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_results.json
Hard_Lean,E3,mathd_numbertheory_207,True,False,False,100.66168260574341,-1,-1,-1,-1,0,norm_num,/tmp/pwmf6849079_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_results.json
Hard_Lean,E3,mathd_algebra_141,False,True,False,764.7976515293121,-1,-1,-1,-1,0,,/tmp/pwmf6849079_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_results.json
Hard_Lean,E3,mathd_numbertheory_3,False,False,False,107.49888920783997,-1,-1,-1,-1,0,,/tmp/pwmf6849079_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_results.json
Hard_Lean,E3,mathd_numbertheory_342,False,True,False,375.25085735321045,-1,-1,-1,-1,0,,/tmp/pwmf6849079_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_easy10/6849079/E3/proof_dumps/miniF2F_test_easy10_lean3/20260517-035055/proof_results.json
Hard_Lean,E3,imo_1968_p5_1,False,True,False,481.6454939842224,-1,-1,-1,-1,0,,/tmp/pwmr6850148_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E3/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E3,mathd_algebra_302,False,True,False,514.3872804641724,-1,-1,-1,-1,0,,/tmp/pwmr6850148_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E3/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E3,mathd_numbertheory_559,False,True,False,565.6758522987366,-1,-1,-1,-1,0,,/tmp/pwmr6850148_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E3/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E3,mathd_numbertheory_552,False,True,False,255.76791310310364,-1,-1,-1,-1,0,,/tmp/pwmr6850148_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E3/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E3,numbertheory_3pow2pownm1mod2pownp3eq2pownp2,False,True,False,230.93358778953552,-1,-1,-1,-1,0,,/tmp/pwmr6850148_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E3/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
Hard_Lean,E3,amc12b_2020_p6,False,True,False,311.4550919532776,-1,-1,-1,-1,0,,/tmp/pwmr6850148_1/miniF2F/lean/src/test.lean,runs/proof_search_minif2f_remaining_9h20/6850148/E3/proof_dumps/miniF2F_test_remaining_lean3/20260517-132305/proof_results.json
